"Site_Type","Project_ID","Observation_ID","Observer_Code","Observation_Serial","Observation_Description","Observation_Label","Observation_Type","Latitude","Longitude","Error","Date","Prefix","Year","Mon","Day","Nation","State","County","Island","FIPS","Elevation","Community_Name","Community_Description","Structure","Landscape","HillslopePosition","Position","Aspect","Slope","PlotBearing","Map.Unit","Soil.Series","Soil.Taxon","Drainage.Class","Restriction_Depth","WT_Depth","MinWT_Depth","Soil_Notes","Litter_Cover","Snag_Count","Plot_Area_m","BA_Count","BA_Factor","Cowardin","HGM","Stratum1","Stratum2","Stratum3","Stratum4","Stratum5","Stratum6","Stratum7","Stratum8","Stratum9","Stratum10","Tree_Cover","Shrub_Cover","Herb_Cover","Moss_Cover","Aggregated_Overstory","Aggregated_Understory","Estimated_Understory","DWD_Hits1","DWD_Hits2","DWD_Hits3","DWD_Hits4","DWD_Hits5","Transect_Length","Log_Cover","Rock_Cover","Lichen_Cover","Water_Cover","MaxWater_Cover","DBH_lower","DBH_upper","Canopy_lower","Canopy_upper","User_Pedon_ID","User_Plot_ID"
"Newton loamy fine sand",NA,"INDU.AA185","INDU.INDU",0,"","INDU.AA185","Representative Plot",41.69995652,-86.92972823,10,0,"",2007,7,20,"USA","Indiana","Porter County","",18127,184.9779968,"Mixed Deciduous Wetland Forest","Wet soil, some small puddles","","","","",0,0,NA,"Newton loamy fine sand","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Oakville fine sand, 4 to 12 percent slopes",NA,"INDU.AA190","INDU.INDU",0,"","INDU.AA190","Representative Plot",41.69992891,-86.94519598,10,0,"",2007,7,20,"USA","Indiana","Porter County","",18127,184.0010071,"Prunus serotina - Liriodendron tulipifera - Acer rubrum - Fraxinus americana - (Robinia pseudoacacia","","","","","",0,0,NA,"Oakville fine sand, 4 to 12 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Houghton muck, drained",NA,"INDU.AA191","INDU.INDU",0,"","INDU.AA191","Representative Plot",41.68910215,-86.96882943,10,0,"",2007,7,27,"USA","Indiana","Porter County","",18127,184.723999,"Cornus sericea - Salix spp. - (Rosa palustris) Shrubland","","","","","",0,0,NA,"Houghton muck, drained","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Fluvaquents",NA,"INDU.AA195","INDU.INDU",0,"","INDU.AA195","Representative Plot",41.61944943,-87.10637477,10,0,"",2007,8,2,"USA","Indiana","Porter County","",18127,185.0390015,"Mixed Herbaceous Wet Meadow","Powerline corridor (N-S running).  Point is in low area with corridor which slopes up at both ends (north and south).  Some areas of standing water.","","","","",0,0,NA,"Fluvaquents","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Oakville-Adrian complex, 0 to 6 percent slopes",NA,"INDU.AA196","INDU.INDU",0,"","INDU.AA196","Representative Plot",41.6044417,-87.30745752,10,0,"",2007,9,17,"USA","Indiana","Lake County","",18089,182.8059998,"Phragmites australis Eastern North America Temperate Semi-natural Herbaceous Vegetation","Some standing water, poorly drained muck soils.","","","","",0,0,NA,"Oakville-Adrian complex, 0 to 6 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Del Rey silt loam",NA,"INDU.AA197","INDU.INDU",0,"","INDU.AA197","Representative Plot",41.51757225,-87.2947019,10,0,"",2007,10,14,"USA","Indiana","Lake County","",18089,188.7680054,"Prunus serotina - Liriodendron tulipifera - Acer rubrum - Fraxinus americana - (Robinia pseudoacacia","Upland, level, dry - to nort slopes down to an intermitent streambed (now dry).","","","","",0,0,NA,"Del Rey silt loam","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Dune land",NA,"INDU.AA198","INDU.INDU",0,"","INDU.AA198","Representative Plot",41.6795765,-87.00826607,10,0,"",2007,7,31,"USA","Indiana","Porter County","",18127,187.7129974,"Mesophytic Pocket Forest","","","","","",0,0,NA,"Dune land","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Oakville-Adrian complex, 0 to 6 percent slopes",NA,"INDU.AA199","INDU.INDU",0,"","INDU.AA199","Representative Plot",41.60675438,-87.26097624,10,0,"",2007,8,29,"USA","Indiana","Lake County","",18089,182.6670074,"Cephalanthus occidentalis / Carex spp. Northern Shrubland","Wet","","","","",0,0,NA,"Oakville-Adrian complex, 0 to 6 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Adrian muck, drained",NA,"INDU.AA202","INDU.INDU",0,"","INDU.AA202","Representative Plot",41.66076074,-87.00339915,10,0,"",2007,6,29,"USA","Indiana","Porter County","",18127,191.4940033,"Acer rubrum - Fraxinus (pennsylvanica, americana) / Lindera benzoin / Symplocarpus foetidus Forest","","","","","",0,0,NA,"Adrian muck, drained","","","",500,500,NA,"",NA,NA,NA,NA,10,"Palustrine","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"",""
"Dune land",NA,"INDU.AA203","INDU.INDU",0,"","INDU.AA203","Representative Plot",41.62367199,-87.2068933,10,0,"",2007,6,20,"USA","Indiana","Porter County","",18127,180.8710022,"Dasiphora fruticosa ssp. floribunda / Cladium mariscoides - Juncus balticus - (Rhynchospora capillac","","","","","",0,0,NA,"Dune land","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Suman silt loam",NA,"INDU.AA204","INDU.INDU",0,"","INDU.AA204","Representative Plot",41.61554754,-87.13390266,10,0,"",2007,8,31,"USA","Indiana","Porter County","",18127,182.602005,"Acer (rubrum, saccharinum) - Fraxinus spp. - Ulmus americana Forest","Floodplain, more or less dry","","","","",0,0,NA,"Suman silt loam","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Oakville-Adrian complex, 0 to 6 percent slopes",NA,"INDU.AA206","INDU.INDU",0,"","INDU.AA206","Representative Plot",41.60534857,-87.28768445,10,0,"",2007,9,12,"USA","Indiana","Lake County","",18089,183.2100067,"Nuphar lutea ssp. advena - Nymphaea odorata Herbaceous Vegetation","Wet, standing water.  Lowe wet depression along railroad.","","","","",0,0,NA,"Oakville-Adrian complex, 0 to 6 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Suman silt loam",NA,"INDU.AA210","INDU.INDU",0,"","INDU.AA210","Representative Plot",41.61172766,-87.14918535,10,0,"",2007,9,16,"USA","Indiana","Porter County","",18127,180.0310059,"Mixed Deciduous Wetland Forest","Probably floodplain, but currently dry","","","","",0,0,NA,"Suman silt loam","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Watseka loamy fine sand",NA,"INDU.AA211","INDU.INDU",0,"","INDU.AA211","Representative Plot",41.52274786,-87.45362984,10,0,"",2007,10,21,"USA","Indiana","Lake County","",18089,190.5039978,"Mixed Herbaceous Wet Meadow","","","","","",0,0,NA,"Watseka loamy fine sand","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"",""
"Maumee loamy fine sand",NA,"INDU.AA213","INDU.INDU",0,"","INDU.AA213","Representative Plot",41.52592586,-87.45631296,10,0,"",2007,10,21,"USA","Indiana","Lake County","",18089,189.2389984,"Schizachyrium scoparium - Sorghastrum nutans - Andropogon gerardii - Lespedeza capitata Sand Herbace","","","","","",0,0,NA,"Maumee loamy fine sand","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Adrian muck, drained, 0 to 1 percent slopes",NA,"INDU.AA214","INDU.INDU",0,"","INDU.AA214","Representative Plot",41.60363993,-87.28294865,10,0,"",2007,9,17,"USA","Indiana","Lake County","",18089,185.8000031,"Cephalanthus occidentalis / Carex spp. Northern Shrubland","Point is in a low wet pothole with standing water within the polygon.  Polygon includes narrow strip between well drained upland and Typha marsh.","","","","",0,0,NA,"Adrian muck, drained, 0 to 1 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Rawson loam, 2 to 6 percent slopes",NA,"INDU.AA217","INDU.INDU",0,"","INDU.AA217","Representative Plot",41.62446931,-87.092698,10,0,"",2007,8,8,"USA","Indiana","Porter County","",18127,196.5709991,"Acer (rubrum, saccharinum) - Fraxinus spp. - Ulmus americana Forest","","","","","",0,0,NA,"Rawson loam, 2 to 6 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Maumee loamy fine sand",NA,"INDU.AA219","INDU.INDU",0,"","INDU.AA219","Representative Plot",41.58797813,-87.25923294,10,0,"",2007,9,26,"USA","Indiana","Lake County","",18089,182.0829926,"Mixed Herbaceous Wet Meadow","Wet, with patches of standing water <5 cm deep.","","","","",0,0,NA,"Maumee loamy fine sand","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Whitaker loam",NA,"INDU.AA220","INDU.INDU",0,"","INDU.AA220","Representative Plot",41.62426757,-86.96632775,10,0,"",2007,7,1,"USA","Indiana","Porter County","",18127,197.1029968,"Fagus grandifolia - Acer saccharum Glaciated Midwest Forest","Very large treefall.  GPS point is in middle of tornadic touch down.  Can't get closer","","","","",0,0,NA,"Whitaker loam","","","",500,500,NA,"",NA,NA,NA,NA,10,"Upland","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"",""
"Dune land",NA,"INDU.AA221","INDU.INDU",0,"","INDU.AA221","Representative Plot",41.65342167,-87.07621405,10,0,"",2007,7,23,"USA","Indiana","Porter County","",18127,204.9929962,"Schizachyrium scoparium - Carex tonsa var. rugosperma - Carex muehlenbergii - Lithospermum carolinie","","","","","",0,0,NA,"Dune land","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Maumee loamy sand, ponded",NA,"INDU.AA223","INDU.INDU",0,"","INDU.AA223","Representative Plot",41.65120967,-87.02827005,10,0,"",2007,7,11,"USA","Indiana","Porter County","",18127,192.1190033,"Quercus palustris - Quercus bicolor - Acer rubrum Flatwoods Forest","","","","","",0,0,NA,"Maumee loamy sand, ponded","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Udorthents, loamy, 3 to 30 percent slopes",NA,"INDU.AA225","INDU.INDU",0,"","INDU.AA225","Representative Plot",41.61744391,-87.20914197,10,0,"",2007,6,20,"USA","Indiana","Porter County","",18127,185.5780029,"Populus deltoides - (Juniperus virginiana) Dune Woodland","","","","","",0,0,NA,"Udorthents, loamy, 3 to 30 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"Upland","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Water",NA,"INDU.AA227","INDU.INDU",0,"","INDU.AA227","Representative Plot",41.52101287,-87.28767018,10,0,"",2007,10,14,"USA","Indiana","Lake County","",18089,184.598999,"Acer saccharinum - Ulmus americana Forest","","","","","",0,0,NA,"Water","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"",""
"Maumee loamy sand",NA,"INDU.AA229","INDU.INDU",0,"","INDU.AA229","Representative Plot",41.64763795,-87.06315377,10,0,"",2007,6,14,"USA","Indiana","Porter County","",18127,184.2050018,"Acer (rubrum, saccharinum) - Fraxinus spp. - Ulmus americana Forest","","","","","",0,0,NA,"Maumee loamy sand","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Warners silt loam",NA,"INDU.AA231","INDU.INDU",0,"","INDU.AA231","Representative Plot",41.60558396,-87.14974724,10,0,"",2007,9,16,"USA","Indiana","Porter County","",18127,180.848999,"Mixed Deciduous Wetland Forest","Floodplain woodland, currently dry.","","","","",0,0,NA,"Warners silt loam","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Adrian muck, drained",NA,"INDU.AA233","INDU.INDU",0,"","INDU.AA233","Representative Plot",41.67615346,-86.98809412,10,0,"",2007,7,17,"USA","Indiana","Porter County","",18127,182.8130035,"Mixed Deciduous Wetland Forest","No standing water but soil is saturated.  Wetland restoration site.","","","","",0,0,NA,"Adrian muck, drained","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"",""
"Oakville fine sand, 12 to 25 percent slopes",NA,"INDU.AA234","INDU.INDU",0,"","INDU.AA234","Representative Plot",41.60979694,-87.27342223,10,0,"",2007,8,30,"USA","Indiana","Lake County","",18089,181.151001,"Phragmites australis Eastern North America Temperate Semi-natural Herbaceous Vegetation","Standing water","","","","",0,0,NA,"Oakville fine sand, 12 to 25 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Dune land",NA,"INDU.AA235","INDU.INDU",0,"","INDU.AA235","Representative Plot",41.67779292,-87.01032029,10,0,"",2007,7,31,"USA","Indiana","Porter County","",18127,198.0090027,"Schizachyrium scoparium - Carex tonsa var. rugosperma - Carex muehlenbergii - Lithospermum carolinie","Shallow pocket.  Slopes in all directions, <5%","","","","",0,0,NA,"Dune land","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Riddles loam, 12 to 18 percent slopes, eroded",NA,"INDU.AA236","INDU.INDU",0,"","INDU.AA236","Representative Plot",41.6132491,-86.85021103,10,0,"",2007,9,5,"USA","Indiana","LaPorte County","",18091,250.5650024,"Potamogeton spp. - Ceratophyllum spp. Midwest Herbaceous Vegetation","Permanently flooded wetland","","","","",0,0,NA,"Riddles loam, 12 to 18 percent slopes, eroded","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Adrian muck, drained",NA,"INDU.AA237","INDU.INDU",0,"","INDU.AA237","Representative Plot",41.66913549,-86.97862941,10,0,"",2007,8,2,"USA","Indiana","Porter County","",18127,191.2350006,"Cephalanthus occidentalis / Carex spp. Northern Shrubland","","","","","",0,0,NA,"Adrian muck, drained","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Adrian muck, drained",NA,"INDU.AA238","INDU.INDU",0,"","INDU.AA238","Representative Plot",41.60913654,-87.20562269,10,0,"",2007,9,20,"USA","Indiana","Porter County","",18127,185.4100037,"Populus tremuloides Temporarily Flooded Forest","","","","","",0,0,NA,"Adrian muck, drained","","","",500,500,NA,"",NA,NA,NA,NA,10,"Upland","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Selfridge loamy fine sand",NA,"INDU.AA240","INDU.INDU",0,"","INDU.AA240","Representative Plot",41.6508246,-87.06651949,10,0,"",2007,8,3,"USA","Indiana","Porter County","",18127,180.4689941,"Quercus palustris - Quercus bicolor - Acer rubrum Flatwoods Forest","","","","","",0,0,NA,"Selfridge loamy fine sand","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Dune land",NA,"INDU.AA241","INDU.INDU",0,"","INDU.AA241","Representative Plot",41.61722714,-87.27375368,10,0,"",2007,9,10,"USA","Indiana","Lake County","",18089,181.4989929,"Schoenoplectus tabernaemontani - Typha spp. - (Sparganium spp., Juncus spp.) Herbaceous Vegetation","Pond edge - wet soils.  This polygon is a rim around a wetland/pond.","","","","",0,0,NA,"Dune land","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Histosols and Aquolls",NA,"INDU.AA242","INDU.INDU",0,"","INDU.AA242","Representative Plot",41.61770591,-86.84884436,10,0,"",2007,8,17,"USA","Indiana","LaPorte County","",18091,250.4250031,"Larix laricina - Acer rubrum / (Rhamnus alnifolia, Vaccinium corymbosum) Forest","Wet-mesic.  Ground is dry, but definitely wetland habitat.  Occasional small pockets of puddled water.","","","","",0,0,NA,"Histosols and Aquolls","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Del Rey silt loam",NA,"INDU.AA244","INDU.INDU",0,"","INDU.AA244","Representative Plot",41.6163663,-87.11830058,10,0,"",2007,8,10,"USA","Indiana","Porter County","",18127,192.1060028,"Mixed Deciduous Shrubland","","","","","",0,0,NA,"Del Rey silt loam","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Houghton muck, ponded",NA,"INDU.AA245","INDU.INDU",0,"","INDU.AA245","Representative Plot",41.66140925,-86.99649271,10,0,"",2007,8,3,"USA","Indiana","Porter County","",18127,191.5690002,"Typha spp. Midwest Herbaceous Vegetation","","","","","",0,0,NA,"Houghton muck, ponded","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Maumee loamy sand, ponded",NA,"INDU.AA246","INDU.INDU",0,"","INDU.AA246","Representative Plot",41.6550477,-87.02404418,10,0,"",2007,7,18,"USA","Indiana","Porter County","",18127,191.5939941,"Quercus palustris - Quercus bicolor - Acer rubrum Flatwoods Forest","Floodplain/swamp with small drainage ditches throughout.  Standing water only in ditches.","","","","",0,0,NA,"Maumee loamy sand, ponded","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Dune land",NA,"INDU.AA247","INDU.INDU",0,"","INDU.AA247","Representative Plot",41.70404649,-86.94802901,10,0,"",2007,7,28,"USA","Indiana","Porter County","",18127,206.8569946,"Ammophila breviligulata - (Schizachyrium scoparium) Herbaceous Vegetation","","","","","",0,0,NA,"Dune land","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Maumee loamy sand",NA,"INDU.AA250","INDU.INDU",0,"","INDU.AA250","Representative Plot",41.65411204,-87.04898841,10,0,"",2007,6,14,"USA","Indiana","Porter County","",18127,182.8190002,"Mixed Deciduous Wetland Forest","","","","","",0,0,NA,"Maumee loamy sand","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Maumee loamy fine sand",NA,"INDU.AA251","INDU.INDU",0,"","INDU.AA251","Representative Plot",41.59754605,-87.23296853,10,0,"",2007,8,24,"USA","Indiana","Lake County","",18089,185.8099976,"Schizachyrium scoparium - Sorghastrum nutans - Andropogon gerardii - Lespedeza capitata Sand Herbace","Mostly dry - one wetter area with Populus.","","","","",0,0,NA,"Maumee loamy fine sand","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Histosols and Aquolls",NA,"INDU.AA252","INDU.INDU",0,"","INDU.AA252","Representative Plot",41.614265,-86.84204697,10,0,"",2007,10,30,"USA","Indiana","LaPorte County","",18091,251.0420074,"Cephalanthus occidentalis / Carex spp. Northern Shrubland","","","","","",0,0,NA,"Histosols and Aquolls","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Haskins loam, 0 to 2 percent slopes",NA,"INDU.AA254","INDU.INDU",0,"","INDU.AA254","Representative Plot",41.61690411,-87.10226556,10,0,"",2007,8,10,"USA","Indiana","Porter County","",18127,195.1119995,"Prunus serotina - Liriodendron tulipifera - Acer rubrum - Fraxinus americana - (Robinia pseudoacacia","","","","","",0,0,NA,"Haskins loam, 0 to 2 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"Oakville fine sand, 4 to 12 percent slopes",NA,"INDU.AA257","INDU.INDU",0,"","INDU.AA257","Representative Plot",41.64550321,-87.09019439,10,0,"",2007,7,16,"USA","Indiana","Porter County","",18127,186.8029938,"Quercus rubra - (Acer saccharum, Quercus alba) Forest","","","","","",0,0,NA,"Oakville fine sand, 4 to 12 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"Upland","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"",""
"Oakville-Adrian complex, 0 to 6 percent slopes",NA,"INDU.AA258","INDU.INDU",0,"","INDU.AA258","Representative Plot",41.59790291,-87.3004548,10,0,"",2007,7,19,"USA","Indiana","Lake County","",18089,185.8040009,"Cephalanthus occidentalis / Carex spp. Northern Shrubland","No standing water at west end (nearest GPS point).  Standing water to east.","","","","",0,0,NA,"Oakville-Adrian complex, 0 to 6 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"",""
"Oakville fine sand, 4 to 12 percent slopes",NA,"INDU.AA259","INDU.INDU",0,"","INDU.AA259","Representative Plot",41.6725143,-87.01419975,10,0,"",2007,7,31,"USA","Indiana","Porter County","",18127,180.5939941,"Cornus sericea - Salix spp. - (Rosa palustris) Shrubland","","","","","",0,0,NA,"Oakville fine sand, 4 to 12 percent slopes","","","",500,500,NA,"",NA,NA,NA,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
